Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Wadman M., Cornwall W.","57191750870;56612398600;","To tackle pandemic, Biden must overcome distrust and division",2020,"Science","370","6518",,"750","751",,,"10.1126/science.370.6518.750","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096081395&doi=10.1126%2fscience.370.6518.750&partnerID=40&md5=f0852c8735568f628987abe8c084271f",,"Wadman, M.; Cornwall, W.",[No abstract available],,"SARS-CoV-2 vaccine; contact examination; coronavirus disease 2019; cultural factor; drug efficacy; drug safety; health care delivery; health care financing; health care planning; health care system; human; infection control; leadership; medical expert; medical research; Note; pandemic; politics; prevalence; priority journal; protocol compliance; public health service; social change; trust; United States; pandemic; prevention and control; trust; COVID-19; Humans; Pandemics; Politics; Trust; United States",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33184186","English","Sci.",Note,"Final","",Scopus,2-s2.0-85096081395
"Lesté-Lasserre C.","57208203683;","Pandemic dooms Danish mink—and mink research",2020,"Science","370","6518",,"754","",,4,"10.1126/science.370.6518.754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096081059&doi=10.1126%2fscience.370.6518.754&partnerID=40&md5=91e0394bc5544e5e0ec301a5cd0f7a7b",,"Lesté-Lasserre, C.",[No abstract available],,"severe acute respiratory syndrome vaccine; virus spike protein; animal welfare; binding site; coronavirus disease 2019; decision making; Denmark; drug efficacy; food safety; gene mutation; genetic code; genetic variability; human; immune response; immunization; nonhuman; Note; pandemic; population structure; priority journal; Severe acute respiratory syndrome coronavirus 2; virus transmission; World Health Organization; animal; animal culling; epidemiology; genetics; mutation; Neovison vison; pandemic; prevention and control; SARS coronavirus; virology; Animal Culling; Animals; COVID-19; Denmark; Humans; Mink; Mutation; Pandemics; SARS Virus",,,,,,,,,,,,,,,,,"Lesté-Lasserre, C.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33184189","English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85096081059
"Voosen P.","26032446800;","Dust storms on Mars propel water’s escape to space",2020,"Science","370","6518",,"755","",,,"10.1126/science.370.6518.755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096081035&doi=10.1126%2fscience.370.6518.755&partnerID=40&md5=d61942774beb5330f5a4f54e0ad0a50b",,"Voosen, P.",[No abstract available],,"aquatic environment; astronomy; atmosphere; climate warming; dust storm; heating; magnetic field; Note; priority journal; river; space; sunlight; ultraviolet radiation; water flow; water vapor",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33184190","English","Sci.",Note,"Final","",Scopus,2-s2.0-85096081035
[No author name available],[No author id available],"Climate change: Thought for food",2020,"Science","370","6517",,"677","",,,"10.1126/SCIENCE.370.6517.677-C","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098278928&doi=10.1126%2fSCIENCE.370.6517.677-C&partnerID=40&md5=3ee172654af191ee0d582ca3b5209bde",,"",[No abstract available],,"fossil fuel; agriculture; air pollution control; carbon footprint; climate change; crop production; greenhouse effect; Note; priority journal",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098278928
[No author name available],[No author id available],"Quantum systems: Efficient transfer of entanglement",2020,"Science","370","6517",,"679","",,,"10.1126/SCIENCE.370.6517.678-F","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098272780&doi=10.1126%2fSCIENCE.370.6517.678-F&partnerID=40&md5=e1c1ae361c107b76494589608fe347b9",,"",[No abstract available],,"information storage; light; Note; photon; priority journal; quantum chemistry; technology",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098272780
"Funk M.","57207944831;","Ecological genomics: Untangling the genetics of plasticity",2020,"Science","370","6517",,"677","",,,"10.1126/SCIENCE.370.6517.677-A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098269221&doi=10.1126%2fSCIENCE.370.6517.677-A&partnerID=40&md5=0822347301f198aa65307027e9e822bb",,"Funk, M.",[No abstract available],,"butterfly; CRISPR-CAS9 system; gene identification; genetic association; genetic trait; genetic variability; genetics; Junonia coenia; nonhuman; Note; plasticity; priority journal; RNA analysis; RNA sequencing",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098269221
[No author name available],[No author id available],"Organic devices: Low-noise organic photodetectors",2020,"Science","370","6517",,"678","",,,"10.1126/SCIENCE.370.6517.677-H","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098268720&doi=10.1126%2fSCIENCE.370.6517.677-H&partnerID=40&md5=3487945d0bfb343f2972d16c6a69b613",,"",[No abstract available],,"illumination; light; noise; Note; priority journal",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098268720
[No author name available],[No author id available],"Molecular diffusion: Mobile aryl groups on graphene",2020,"Science","370","6517",,"679","",,,"10.1126/SCIENCE.370.6517.678-D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098265825&doi=10.1126%2fSCIENCE.370.6517.678-D&partnerID=40&md5=92993fcbf201574b3e3a0284c767fc1a",,"",[No abstract available],,"4 methoxyphenyl; 4 trifluoromethylphenyl; aryl group; copper; functional group; graphene; phenyl group; unclassified drug; acidity; chemical bond; diffusion; Note; oxidation; priority journal; Raman spectrometry",,"copper, 15158-11-9, 7440-50-8",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098265825
[No author name available],[No author id available],"Ecological tracking: Ecological ""big data""",2020,"Science","370","6517",,"678","",,,"10.1126/SCIENCE.370.6517.677-F","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098262862&doi=10.1126%2fSCIENCE.370.6517.677-F&partnerID=40&md5=3920fa824e94ce416357ed889d1eccb1",,"",[No abstract available],,"big data; climate change; data processing; ecology; human activities; Note; priority journal; scientist; species",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098262862
[No author name available],[No author id available],"Coronavirus: Locking down the SARS-CoV-2 spike",2020,"Science","370","6517",,"678","",,,"10.1126/SCIENCE.370.6517.677-E","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098260874&doi=10.1126%2fSCIENCE.370.6517.677-E&partnerID=40&md5=81de101542a1660c7bf0a2f9608b4ea3",,"",[No abstract available],,"linoleic acid; virus spike protein; cryoelectron microscopy; fatty acid metabolism; insect cell; nonhuman; Note; priority journal; protein binding; protein conformation; protein degradation; protein domain; protein function; protein structure; receptor binding; Severe acute respiratory syndrome coronavirus 2; virus infection; virus virulence; Coronavirus; SARS coronavirus",,"linoleic acid, 1509-85-9, 2197-37-7, 60-33-3, 822-17-3",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098260874
[No author name available],[No author id available],"Enhancer genomics: Enhancer function, from sponges to humans",2020,"Science","370","6517",,"679C","",,,"10.1126/SCIENCE.370.6517.677-P","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098257759&doi=10.1126%2fSCIENCE.370.6517.677-P&partnerID=40&md5=c3d1e1e2e61c294ba47f2f5359da9145",,"",[No abstract available],,"animal; enhancer region; evolution; gene control; gene expression regulation; genomics; nonhuman; Note; priority journal; transgenics; Porifera",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098257759
"Suleymanov Y.","56891468600;","Computer-aided design of metal borides",2020,"Science","370","6517",,"679","",,,"10.1126/SCIENCE.370.6517.678-G","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098254539&doi=10.1126%2fSCIENCE.370.6517.678-G&partnerID=40&md5=cf911a85e33fcb9335746773c4b8337c",,"Suleymanov, Y.",[No abstract available],,"alloy; metal boride; transition element; unclassified drug; chemical structure; computer aided design; density functional theory; electric conductivity; Note; priority journal; synthesis; theoretical model",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098254539
[No author name available],[No author id available],"Criminal justice: Nudges"" and criminal justice",2020,"Science","370","6517",,"679B","",,,"10.1126/SCIENCE.370.6517.677-K","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098245772&doi=10.1126%2fSCIENCE.370.6517.677-K&partnerID=40&md5=379fd024aa1ca9ac427e800f3a403145",,"",[No abstract available],,"awareness; behaviorism; court; criminal justice; human; Note; policy; priority journal; punishment; United States",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098245772
[No author name available],[No author id available],"Asteroids: The complex history of Bennu's surface",2020,"Science","370","6517",,"679B","",,,"10.1126/SCIENCE.370.6517.677-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098242688&doi=10.1126%2fSCIENCE.370.6517.677-J&partnerID=40&md5=1e231f19e8432b2e8c18611bb6b08a3f",,"",[No abstract available],,"carbonic acid; organic compound; asteroid; astronomy; evolution; near infrared spectroscopy; Note; priority journal; rock; space; surface property; Asteroidea",,"carbonic acid, 3812-32-6, 463-79-6",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098242688
[No author name available],[No author id available],"Paleoclimate: Calving cousins",2020,"Science","370","6517",,"679C","",,,"10.1126/SCIENCE.370.6517.677-R","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098242328&doi=10.1126%2fSCIENCE.370.6517.677-R&partnerID=40&md5=6c331f453f93591d69c78903a8f4d4a8",,"",[No abstract available],,"Atlantic Ocean; climate change; glacial period; ice sheet; iceberg; latitude; marine environment; North America; Note; Pacific Ocean; paleoclimate; priority journal",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098242328
"Ash C.","7006283833;","Epidemiology in southern India",2020,"Science","370","6517",,"679B","",,,"10.1126/SCIENCE.370.6517.677-N","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098224985&doi=10.1126%2fSCIENCE.370.6517.677-N&partnerID=40&md5=631314d2a032d74087cf4b84a971f10c",,"Ash, C.",[No abstract available],,"age distribution; comorbidity; contact examination; coronavirus disease 2019; death; gender; human; incidence; India; infection risk; mortality rate; Note; priority journal; social status; social welfare; superspreading event; virus transmission",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098224985
"Alderton G.","57207948291;","Linking metabolism to behavior",2020,"Science","370","6517",,"679B","",,,"10.1126/SCIENCE.370.6517.677-I","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098194628&doi=10.1126%2fSCIENCE.370.6517.677-I&partnerID=40&md5=b01c7f99367eab4479cd3a2ebb0fb4c4",,"Alderton, G.",[No abstract available],,"animal behavior; clinical pathway; diseases; drug dependence; epigenetics; foraging; gene expression; genetic association; metabolism; nonhuman; Note; priority journal",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098194628
"Stern P.","7202618089;","Change with distance from the soma",2020,"Science","370","6517",,"679","",,,"10.1126/SCIENCE.370.6517.678-B","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098190402&doi=10.1126%2fSCIENCE.370.6517.678-B&partnerID=40&md5=4ac7cb09183b1b10fa0cb6a8030fe549",,"Stern, P.",[No abstract available],,"calcium calmodulin dependent protein kinase II; glutamic acid; n methyl dextro aspartic acid receptor; n methyl dextro aspartic acid receptor GluN2A subunit; n methyl dextro aspartic acid receptor GluN2B subunit; unclassified drug; hippocampal neuronal culture; human; imaging and display; microscopy; Note; perikaryon; priority journal; protein protein interaction; receptor density; single nanoparticle imaging; somatic cell; super resolution microscopy; synaptic transmission",,"calcium calmodulin dependent protein kinase II, 141467-21-2; glutamic acid, 11070-68-1, 138-15-8, 56-86-0, 6899-05-4",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098190402
"Jesse Smith H.","57207953169;","The future in the past",2020,"Science","370","6517",,"679B","679C",,,"10.1126/SCIENCE.370.6517.677-O","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098185688&doi=10.1126%2fSCIENCE.370.6517.677-O&partnerID=40&md5=14271e19d3bba72bda2bfdac7160145c",,"Jesse Smith, H.",[No abstract available],,"carbon dioxide; atmosphere; climate change; Note; priority journal; uncertainty",,"carbon dioxide, 124-38-9, 58561-67-4",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098185688
"Vignieri S.","6508070245;","Ancient amphibians preserved in amber",2020,"Science","370","6517",,"679B","",,,"10.1126/SCIENCE.370.6517.677-M","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098181452&doi=10.1126%2fSCIENCE.370.6517.677-M&partnerID=40&md5=88d97f9881f2cdaba04a396910ed4283",,"Vignieri, S.",[No abstract available],,"Amphibia; Anura; feeding behavior; fossil; Gymnophiona; nonhuman; Note; paleontology; Pleistocene; priority journal; salamander; species habitat; Amphibia",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098181452
"Zahn L.M.","57201563027;","Maximizing elements for your genome",2020,"Science","370","6517",,"679B","",,,"10.1126/SCIENCE.370.6517.677-L","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098178749&doi=10.1126%2fSCIENCE.370.6517.677-L&partnerID=40&md5=3457679bd43ffd65981c91fcdbf47713",,"Zahn, L.M.",[No abstract available],,"amino acid; carbon; nitrogen; oxygen; gene mutation; genetic code; genome; nonhuman; Note; nutrient availability; nutrient limitation; priority journal",,"amino acid, 65072-01-7; carbon, 7440-44-0; nitrogen, 7727-37-9; oxygen, 7782-44-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098178749
"Aldenderfer M.","6508118584;","A woman hunter in the early Andes",2020,"Science","370","6517",,"678","",,,"10.1126/SCIENCE.370.6517.677-G","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098161936&doi=10.1126%2fSCIENCE.370.6517.677-G&partnerID=40&md5=cd130fb5d26fe8888deb0e367f51f430",,"Aldenderfer, M.",[No abstract available],,"animal hunting; ethnography; Holocene; human; hunter-gatherer; Note; priority journal; Upper Pleistocene; Western Hemisphere",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098161936
"Lavine M.S.","57204519657;","Layering the charge",2020,"Science","370","6517",,"677","678",,,"10.1126/SCIENCE.370.6517.677-D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098151327&doi=10.1126%2fSCIENCE.370.6517.677-D&partnerID=40&md5=c8dc4f206b139ea6f6cb244a9ab52f04",,"Lavine, M.S.",[No abstract available],,"cobalt derivative; lithium cobalt oxide; lithium derivative; transition element; unclassified drug; Note; prediction; priority journal; stoichiometry",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098151327
